25.40,1010.00,3.42,2019-05-13 10:28:55.074898
25.40,1010.00,3.92,2019-05-13 10:28:55.314135
25.40,1010.00,4.34,2019-05-13 10:28:55.553272
25.40,1010.00,4.34,2019-05-13 10:28:55.793449
25.40,1010.00,3.84,2019-05-13 10:28:56.033330
25.40,1010.00,4.43,2019-05-13 10:28:56.273506
25.40,1010.00,3.84,2019-05-13 10:28:56.513248
25.40,1010.00,4.34,2019-05-13 10:28:56.753050
25.40,1010.00,3.84,2019-05-13 10:28:56.993052
25.40,1010.00,4.17,2019-05-13 10:28:57.232755
25.40,1010.00,4.17,2019-05-13 10:28:57.472444
25.40,1010.00,4.43,2019-05-13 10:28:57.712145
25.40,1010.00,4.59,2019-05-13 10:28:57.951225
25.40,1010.00,4.59,2019-05-13 10:28:58.190541
25.40,1010.00,3.92,2019-05-13 10:28:58.429911
25.40,1010.00,3.67,2019-05-13 10:28:58.669943
25.40,1010.00,4.93,2019-05-13 10:28:58.909986
25.40,1010.00,4.43,2019-05-13 10:28:59.150451
25.40,1010.00,6.93,2019-05-13 10:28:59.391276
25.40,1010.00,4.93,2019-05-13 10:28:59.630380
25.40,1010.00,4.84,2019-05-13 10:28:59.869285
25.40,1010.00,3.84,2019-05-13 10:29:00.108136
25.40,1010.00,4.09,2019-05-13 10:29:00.347794
25.40,1010.00,4.17,2019-05-13 10:29:00.587483
25.40,1010.00,4.68,2019-05-13 10:29:00.827230
25.40,1010.00,4.17,2019-05-13 10:29:01.067063
25.40,1010.00,4.43,2019-05-13 10:29:01.306788
25.40,1010.00,4.68,2019-05-13 10:29:01.546463
25.40,1010.00,3.42,2019-05-13 10:29:01.786136
25.30,1010.00,4.17,2019-05-13 10:29:02.025816
25.30,1010.00,3.67,2019-05-13 10:29:02.265643
25.30,1010.00,4.59,2019-05-13 10:29:02.505377
25.30,1010.00,4.68,2019-05-13 10:29:02.744582
25.40,1010.00,4.17,2019-05-13 10:29:02.983497
25.30,1010.00,4.09,2019-05-13 10:29:03.222360
25.40,1010.00,4.17,2019-05-13 10:29:03.461823
25.40,1010.00,4.93,2019-05-13 10:29:03.701648
25.40,1010.00,4.43,2019-05-13 10:29:03.941468
25.30,1009.00,5.09,2019-05-13 10:29:04.181186
25.30,1010.00,4.93,2019-05-13 10:29:04.420949
25.30,1010.00,4.34,2019-05-13 10:29:04.660678
25.30,1010.00,4.17,2019-05-13 10:29:04.900396
25.40,1010.00,4.68,2019-05-13 10:29:05.140173
25.30,1010.00,4.84,2019-05-13 10:29:05.379849
25.30,1009.00,4.43,2019-05-13 10:29:05.619936
25.30,1010.00,4.17,2019-05-13 10:29:05.860508
25.30,1010.00,3.92,2019-05-13 10:29:06.100558
25.30,1010.00,4.34,2019-05-13 10:29:06.340923
25.40,1009.00,4.34,2019-05-13 10:29:06.581571
25.40,1010.00,4.59,2019-05-13 10:29:06.821269
25.40,1010.00,4.43,2019-05-13 10:29:07.061288
25.40,1009.00,4.68,2019-05-13 10:29:07.301041
25.40,1010.00,4.68,2019-05-13 10:29:07.541429
25.40,1010.00,4.93,2019-05-13 10:29:07.783960
25.40,1010.00,4.68,2019-05-13 10:29:08.024112
25.40,1009.00,5.43,2019-05-13 10:29:08.263969
25.40,1009.00,3.17,2019-05-13 10:29:08.504578
25.40,1010.00,4.68,2019-05-13 10:29:08.744548
25.40,1010.00,4.34,2019-05-13 10:29:08.986408
25.40,1010.00,5.18,2019-05-13 10:29:09.225615
25.40,1010.00,4.34,2019-05-13 10:29:09.464807
25.40,1010.00,4.59,2019-05-13 10:29:09.704589
25.40,1010.00,4.84,2019-05-13 10:29:09.944958
25.40,1010.00,4.17,2019-05-13 10:29:10.184753
25.40,1010.00,4.84,2019-05-13 10:29:10.425691
25.40,1010.00,4.43,2019-05-13 10:29:10.665504
25.40,1010.00,4.17,2019-05-13 10:29:10.905246
25.40,1010.00,4.09,2019-05-13 10:29:11.144972
25.30,1010.00,3.67,2019-05-13 10:29:11.384760
25.40,1010.00,4.09,2019-05-13 10:29:11.624615
25.40,1010.00,3.92,2019-05-13 10:29:11.864374
25.30,1010.00,4.17,2019-05-13 10:29:12.104131
25.30,1010.00,4.59,2019-05-13 10:29:12.344013
25.30,1010.00,4.43,2019-05-13 10:29:12.584530
25.30,1010.00,4.34,2019-05-13 10:29:12.824861
25.30,1010.00,3.84,2019-05-13 10:29:13.064733
25.30,1010.00,3.84,2019-05-13 10:29:13.304455
25.30,1010.00,4.34,2019-05-13 10:29:13.543705
25.30,1010.00,3.84,2019-05-13 10:29:13.782611
25.30,1010.00,4.34,2019-05-13 10:29:14.021705
25.30,1010.00,4.17,2019-05-13 10:29:14.261218
25.30,1010.00,4.84,2019-05-13 10:29:14.500927
25.30,1010.00,4.17,2019-05-13 10:29:14.740600
25.30,1010.00,4.93,2019-05-13 10:29:14.980308
25.40,1010.00,3.42,2019-05-13 10:29:15.220014
25.30,1010.00,4.68,2019-05-13 10:29:15.459751
25.30,1010.00,3.92,2019-05-13 10:29:15.699410
25.30,1010.00,4.59,2019-05-13 10:29:15.938429
25.30,1010.00,4.17,2019-05-13 10:29:16.177247
25.30,1010.00,4.09,2019-05-13 10:29:16.416140
25.30,1010.00,4.17,2019-05-13 10:29:16.655951
25.30,1010.00,4.43,2019-05-13 10:29:16.895626
25.30,1010.00,4.59,2019-05-13 10:29:17.135297
25.30,1010.00,4.59,2019-05-13 10:29:17.374959
25.30,1010.00,4.34,2019-05-13 10:29:17.614966
25.30,1010.00,4.17,2019-05-13 10:29:17.854971
25.20,1010.00,4.34,2019-05-13 10:29:18.098632
25.30,1010.00,4.43,2019-05-13 10:29:18.338942
25.30,1010.00,4.17,2019-05-13 10:29:18.578748
25.30,1010.00,4.59,2019-05-13 10:29:18.819461
25.10,1009.00,7.43,2019-05-13 10:29:19.060528
25.30,1010.00,0.42,2019-05-13 10:29:19.299852
25.30,1010.00,4.43,2019-05-13 10:29:19.539265
25.30,1010.00,1.17,2019-05-13 10:29:19.779344
25.30,1010.00,4.59,2019-05-13 10:29:20.019661
25.30,1010.00,4.34,2019-05-13 10:29:20.259861
25.30,1010.00,5.68,2019-05-13 10:29:20.499701
25.30,1010.00,5.34,2019-05-13 10:29:20.740254
25.30,1010.00,4.68,2019-05-13 10:29:20.980674
25.30,1010.00,4.93,2019-05-13 10:29:21.220883
25.30,1009.00,4.09,2019-05-13 10:29:21.461001
25.30,1010.00,4.43,2019-05-13 10:29:21.700799
25.30,1010.00,4.68,2019-05-13 10:29:21.940556
25.30,1009.00,4.43,2019-05-13 10:29:22.180817
25.30,1010.00,4.09,2019-05-13 10:29:22.421432
25.30,1010.00,4.17,2019-05-13 10:29:22.661596
25.30,1009.00,4.59,2019-05-13 10:29:22.901790
25.30,1010.00,4.84,2019-05-13 10:29:23.141096
25.30,1010.00,4.59,2019-05-13 10:29:23.380342
25.30,1009.00,4.34,2019-05-13 10:29:23.620872
25.30,1010.00,4.43,2019-05-13 10:29:23.861518
25.30,1010.00,3.92,2019-05-13 10:29:24.100533
25.30,1009.00,4.68,2019-05-13 10:29:24.339545
25.30,1010.00,4.43,2019-05-13 10:29:24.581274
25.30,1010.00,4.84,2019-05-13 10:29:24.821465
25.30,1010.00,4.34,2019-05-13 10:29:25.060404
25.30,1010.00,4.59,2019-05-13 10:29:25.299320
25.30,1010.00,3.84,2019-05-13 10:29:25.538820
