25.90,997.00,130.78,2019-05-11 16:18:04
25.90,997.00,130.53,2019-05-11 16:18:04
25.90,997.00,130.36,2019-05-11 16:18:05
25.90,997.00,130.61,2019-05-11 16:18:05
25.90,997.00,130.28,2019-05-11 16:18:05
26.00,997.00,130.53,2019-05-11 16:18:05
26.00,997.00,129.85,2019-05-11 16:18:05
26.00,997.00,130.61,2019-05-11 16:18:05
26.00,997.00,130.11,2019-05-11 16:18:05
26.00,997.00,130.36,2019-05-11 16:18:05
26.00,997.00,129.85,2019-05-11 16:18:05
26.00,997.00,129.85,2019-05-11 16:18:05
26.00,997.00,129.60,2019-05-11 16:18:05
26.00,997.00,129.85,2019-05-11 16:18:05
26.00,997.00,130.02,2019-05-11 16:18:05
26.00,997.00,129.77,2019-05-11 16:18:05
26.00,997.00,130.11,2019-05-11 16:18:05
26.00,997.00,130.28,2019-05-11 16:18:05
26.00,997.00,130.53,2019-05-11 16:18:05
26.00,997.00,130.28,2019-05-11 16:18:05
26.00,997.00,129.85,2019-05-11 16:18:05
26.00,997.00,130.28,2019-05-11 16:18:05
26.00,997.00,130.11,2019-05-11 16:18:05
26.00,997.00,130.36,2019-05-11 16:18:05
26.00,997.00,130.36,2019-05-11 16:18:05
26.00,997.00,129.77,2019-05-11 16:18:05
26.00,997.00,129.60,2019-05-11 16:18:05
26.00,997.00,129.77,2019-05-11 16:18:06
26.00,997.00,129.85,2019-05-11 16:18:06
26.00,997.00,130.02,2019-05-11 16:18:06
26.00,997.00,129.35,2019-05-11 16:18:06
26.00,997.00,130.02,2019-05-11 16:18:06
26.00,997.00,129.52,2019-05-11 16:18:06
26.00,997.00,130.11,2019-05-11 16:18:06
26.00,997.00,130.11,2019-05-11 16:18:06
26.00,997.00,130.28,2019-05-11 16:18:06
26.00,997.00,129.60,2019-05-11 16:18:06
26.00,997.00,129.85,2019-05-11 16:18:06
26.00,997.00,130.02,2019-05-11 16:18:06
26.00,997.00,129.60,2019-05-11 16:18:06
26.00,997.00,129.52,2019-05-11 16:18:06
26.00,997.00,129.60,2019-05-11 16:18:06
26.10,997.00,129.85,2019-05-11 16:18:06
26.00,997.00,130.11,2019-05-11 16:18:06
26.00,997.00,129.85,2019-05-11 16:18:06
26.00,997.00,130.11,2019-05-11 16:18:06
26.00,997.00,130.53,2019-05-11 16:18:06
26.00,997.00,130.02,2019-05-11 16:18:06
26.00,997.00,130.28,2019-05-11 16:18:06
26.00,997.00,130.11,2019-05-11 16:18:06
26.10,997.00,130.36,2019-05-11 16:18:06
26.00,997.00,130.02,2019-05-11 16:18:06
26.00,997.00,130.28,2019-05-11 16:18:07
26.00,997.00,130.28,2019-05-11 16:18:07
26.00,997.00,129.77,2019-05-11 16:18:07
26.00,997.00,129.60,2019-05-11 16:18:07
26.10,997.00,129.77,2019-05-11 16:18:07
26.00,997.00,130.02,2019-05-11 16:18:07
26.10,997.00,129.77,2019-05-11 16:18:07
26.10,997.00,129.85,2019-05-11 16:18:07
26.10,997.00,129.77,2019-05-11 16:18:07
26.10,997.00,130.53,2019-05-11 16:18:07
26.10,997.00,130.11,2019-05-11 16:18:07
26.10,997.00,129.85,2019-05-11 16:18:07
26.00,997.00,130.11,2019-05-11 16:18:07
26.00,997.00,130.78,2019-05-11 16:18:07
26.10,997.00,130.28,2019-05-11 16:18:07
26.00,997.00,130.36,2019-05-11 16:18:07
26.10,997.00,130.53,2019-05-11 16:18:07
26.10,997.00,130.87,2019-05-11 16:18:07
26.00,997.00,130.61,2019-05-11 16:18:07
26.10,997.00,130.61,2019-05-11 16:18:07
26.10,997.00,130.53,2019-05-11 16:18:07
26.10,997.00,130.11,2019-05-11 16:18:07
26.00,997.00,130.28,2019-05-11 16:18:07
26.10,997.00,130.61,2019-05-11 16:18:07
26.10,997.00,130.61,2019-05-11 16:18:07
26.10,997.00,130.78,2019-05-11 16:18:08
26.10,997.00,130.36,2019-05-11 16:18:08
26.10,997.00,129.60,2019-05-11 16:18:08
26.10,997.00,130.11,2019-05-11 16:18:08
26.10,997.00,130.53,2019-05-11 16:18:08
26.10,997.00,130.87,2019-05-11 16:18:08
26.10,997.00,130.28,2019-05-11 16:18:08
26.10,997.00,130.11,2019-05-11 16:18:08
26.10,997.00,130.61,2019-05-11 16:18:08
26.10,997.00,130.11,2019-05-11 16:18:08
26.10,997.00,130.53,2019-05-11 16:18:08
26.10,997.00,130.36,2019-05-11 16:18:08
26.10,997.00,130.78,2019-05-11 16:18:08
26.10,997.00,130.36,2019-05-11 16:18:08
26.10,997.00,130.53,2019-05-11 16:18:08
26.10,997.00,130.28,2019-05-11 16:18:08
26.10,997.00,130.78,2019-05-11 16:18:08
26.10,997.00,130.78,2019-05-11 16:18:08
26.10,997.00,131.04,2019-05-11 16:18:08
26.10,997.00,131.04,2019-05-11 16:18:08
26.10,997.00,130.53,2019-05-11 16:18:08
26.10,997.00,130.36,2019-05-11 16:18:08
26.10,997.00,130.28,2019-05-11 16:18:08
26.10,997.00,130.78,2019-05-11 16:18:08
26.10,997.00,131.37,2019-05-11 16:18:08
26.10,997.00,130.53,2019-05-11 16:18:09
26.10,997.00,130.11,2019-05-11 16:18:09
26.10,997.00,130.61,2019-05-11 16:18:09
26.10,997.00,130.61,2019-05-11 16:18:09
26.10,997.00,131.29,2019-05-11 16:18:09
26.10,997.00,130.78,2019-05-11 16:18:09
26.10,997.00,130.61,2019-05-11 16:18:09
26.10,997.00,131.37,2019-05-11 16:18:09
26.00,997.00,131.12,2019-05-11 16:18:09
26.10,997.00,131.04,2019-05-11 16:18:09
26.10,997.00,131.37,2019-05-11 16:18:09
26.10,997.00,131.12,2019-05-11 16:18:09
26.00,997.00,130.78,2019-05-11 16:18:09
26.00,997.00,131.04,2019-05-11 16:18:09
26.10,997.00,130.78,2019-05-11 16:18:09
26.10,997.00,131.04,2019-05-11 16:18:09
26.10,997.00,130.36,2019-05-11 16:18:09
26.00,997.00,130.02,2019-05-11 16:18:09
26.00,997.00,130.78,2019-05-11 16:18:09
26.00,997.00,131.37,2019-05-11 16:18:09
26.00,997.00,131.29,2019-05-11 16:18:09
26.00,997.00,130.61,2019-05-11 16:18:09
26.00,997.00,131.04,2019-05-11 16:18:09
26.00,997.00,130.87,2019-05-11 16:18:09
26.00,997.00,131.37,2019-05-11 16:18:10
26.00,997.00,130.36,2019-05-11 16:18:10
26.00,997.00,130.36,2019-05-11 16:18:10
26.00,997.00,130.53,2019-05-11 16:18:10
26.00,997.00,130.61,2019-05-11 16:18:10
26.00,997.00,131.12,2019-05-11 16:18:10
26.00,997.00,130.36,2019-05-11 16:18:10
26.00,997.00,130.87,2019-05-11 16:18:10
26.00,997.00,131.29,2019-05-11 16:18:10
26.00,997.00,130.78,2019-05-11 16:18:10
26.00,997.00,130.87,2019-05-11 16:18:10
26.00,997.00,130.02,2019-05-11 16:18:10
26.00,997.00,130.61,2019-05-11 16:18:10
26.00,997.00,130.53,2019-05-11 16:18:10
26.00,997.00,130.28,2019-05-11 16:18:10
26.00,997.00,130.87,2019-05-11 16:18:10
26.00,997.00,130.02,2019-05-11 16:18:10
26.00,997.00,130.87,2019-05-11 16:18:10
26.00,997.00,130.87,2019-05-11 16:18:10
26.00,997.00,130.53,2019-05-11 16:18:10
26.00,997.00,130.61,2019-05-11 16:18:10
26.00,997.00,130.61,2019-05-11 16:18:10
26.00,997.00,130.02,2019-05-11 16:18:10
26.00,997.00,130.11,2019-05-11 16:18:10
26.00,997.00,130.61,2019-05-11 16:18:10
26.00,997.00,129.85,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,131.04,2019-05-11 16:18:11
26.00,997.00,130.61,2019-05-11 16:18:11
26.00,997.00,130.36,2019-05-11 16:18:11
26.00,997.00,130.28,2019-05-11 16:18:11
26.00,997.00,131.04,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.36,2019-05-11 16:18:11
26.00,997.00,130.61,2019-05-11 16:18:11
26.00,997.00,130.28,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.78,2019-05-11 16:18:11
26.00,997.00,130.28,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.36,2019-05-11 16:18:11
26.00,997.00,130.61,2019-05-11 16:18:11
26.00,997.00,130.78,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:11
26.00,997.00,130.61,2019-05-11 16:18:11
26.00,997.00,130.11,2019-05-11 16:18:11
26.00,997.00,130.02,2019-05-11 16:18:11
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,130.36,2019-05-11 16:18:12
26.00,997.00,130.28,2019-05-11 16:18:12
26.00,997.00,130.36,2019-05-11 16:18:12
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,130.78,2019-05-11 16:18:12
26.00,997.00,131.04,2019-05-11 16:18:12
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,130.11,2019-05-11 16:18:12
26.00,997.00,130.87,2019-05-11 16:18:12
26.00,997.00,130.28,2019-05-11 16:18:12
26.00,997.00,130.87,2019-05-11 16:18:12
26.00,997.00,131.29,2019-05-11 16:18:12
26.00,997.00,130.28,2019-05-11 16:18:12
26.00,997.00,131.29,2019-05-11 16:18:12
26.00,997.00,130.28,2019-05-11 16:18:12
26.00,997.00,130.78,2019-05-11 16:18:12
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,130.28,2019-05-11 16:18:12
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,131.37,2019-05-11 16:18:12
26.00,997.00,130.53,2019-05-11 16:18:12
26.00,997.00,130.87,2019-05-11 16:18:12
26.00,997.00,130.02,2019-05-11 16:18:12
26.00,997.00,130.11,2019-05-11 16:18:13
26.00,997.00,130.61,2019-05-11 16:18:13
26.00,997.00,130.11,2019-05-11 16:18:13
26.00,997.00,130.02,2019-05-11 16:18:13
26.00,997.00,129.77,2019-05-11 16:18:13
26.00,997.00,130.11,2019-05-11 16:18:13
26.00,997.00,131.04,2019-05-11 16:18:13
26.00,997.00,130.61,2019-05-11 16:18:13
26.00,997.00,130.53,2019-05-11 16:18:13
26.00,997.00,130.28,2019-05-11 16:18:13
26.00,997.00,130.11,2019-05-11 16:18:13
26.00,997.00,130.36,2019-05-11 16:18:13
26.00,997.00,130.53,2019-05-11 16:18:13
26.00,997.00,131.04,2019-05-11 16:18:13
26.00,997.00,131.04,2019-05-11 16:18:13
26.00,997.00,130.78,2019-05-11 16:18:13
26.00,997.00,130.78,2019-05-11 16:18:13
26.00,997.00,130.87,2019-05-11 16:18:13
26.00,997.00,130.28,2019-05-11 16:18:13
26.00,997.00,130.53,2019-05-11 16:18:13
26.00,997.00,131.29,2019-05-11 16:18:13
26.00,997.00,130.36,2019-05-11 16:18:13
26.00,997.00,130.28,2019-05-11 16:18:13
26.00,997.00,130.28,2019-05-11 16:18:13
26.00,997.00,131.12,2019-05-11 16:18:13
26.00,997.00,130.87,2019-05-11 16:18:14
26.00,997.00,131.04,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.61,2019-05-11 16:18:14
26.00,997.00,130.61,2019-05-11 16:18:14
26.00,997.00,130.11,2019-05-11 16:18:14
26.00,997.00,130.53,2019-05-11 16:18:14
26.00,997.00,130.28,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.61,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.11,2019-05-11 16:18:14
26.00,997.00,130.61,2019-05-11 16:18:14
26.00,997.00,130.02,2019-05-11 16:18:14
26.00,997.00,130.36,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.02,2019-05-11 16:18:14
26.00,997.00,130.28,2019-05-11 16:18:14
26.00,997.00,130.02,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.36,2019-05-11 16:18:14
26.00,997.00,130.11,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.36,2019-05-11 16:18:14
26.00,997.00,130.78,2019-05-11 16:18:14
26.00,997.00,130.11,2019-05-11 16:18:15
26.00,997.00,130.53,2019-05-11 16:18:15
26.00,997.00,130.61,2019-05-11 16:18:15
26.00,997.00,131.04,2019-05-11 16:18:15
26.00,997.00,130.78,2019-05-11 16:18:15
26.00,997.00,130.61,2019-05-11 16:18:15
26.00,997.00,131.29,2019-05-11 16:18:15
26.10,997.00,130.78,2019-05-11 16:18:15
26.10,997.00,130.78,2019-05-11 16:18:15
26.10,997.00,130.87,2019-05-11 16:18:15
26.10,997.00,129.85,2019-05-11 16:18:15
26.10,997.00,130.78,2019-05-11 16:18:15
26.20,997.00,131.12,2019-05-11 16:18:15
26.20,997.00,129.85,2019-05-11 16:18:15
26.20,997.00,130.61,2019-05-11 16:18:15
26.20,997.00,130.36,2019-05-11 16:18:15
26.20,997.00,130.87,2019-05-11 16:18:15
26.20,997.00,131.04,2019-05-11 16:18:15
26.20,997.00,130.36,2019-05-11 16:18:15
26.20,997.00,130.53,2019-05-11 16:18:15
26.20,997.00,130.61,2019-05-11 16:18:15
26.20,997.00,129.85,2019-05-11 16:18:15
26.20,997.00,130.11,2019-05-11 16:18:15
26.20,997.00,129.77,2019-05-11 16:18:15
26.20,997.00,131.04,2019-05-11 16:18:16
26.20,997.00,130.87,2019-05-11 16:18:16
26.20,997.00,131.04,2019-05-11 16:18:16
26.20,997.00,130.28,2019-05-11 16:18:16
26.20,997.00,130.36,2019-05-11 16:18:16
26.20,997.00,130.36,2019-05-11 16:18:16
26.20,997.00,130.53,2019-05-11 16:18:16
26.10,997.00,130.02,2019-05-11 16:18:16
26.20,997.00,130.28,2019-05-11 16:18:16
26.20,997.00,131.04,2019-05-11 16:18:16
26.10,997.00,130.61,2019-05-11 16:18:16
26.20,997.00,129.85,2019-05-11 16:18:16
26.20,997.00,130.53,2019-05-11 16:18:16
26.10,997.00,130.53,2019-05-11 16:18:16
26.10,997.00,129.77,2019-05-11 16:18:16
26.10,997.00,130.28,2019-05-11 16:18:16
26.10,997.00,130.78,2019-05-11 16:18:16
26.10,997.00,130.61,2019-05-11 16:18:16
26.10,997.00,130.28,2019-05-11 16:18:16
26.10,997.00,130.53,2019-05-11 16:18:16
26.10,997.00,130.36,2019-05-11 16:18:16
26.20,997.00,131.12,2019-05-11 16:18:16
26.20,997.00,129.85,2019-05-11 16:18:16
26.10,997.00,131.04,2019-05-11 16:18:16
26.20,997.00,130.53,2019-05-11 16:18:16
26.20,997.00,130.53,2019-05-11 16:18:17
26.10,997.00,130.78,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,130.78,2019-05-11 16:18:17
26.20,997.00,129.60,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,130.53,2019-05-11 16:18:17
26.20,997.00,131.04,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,130.28,2019-05-11 16:18:17
26.20,997.00,129.60,2019-05-11 16:18:17
26.20,997.00,130.53,2019-05-11 16:18:17
26.20,997.00,130.28,2019-05-11 16:18:17
26.20,997.00,129.26,2019-05-11 16:18:17
26.20,997.00,130.02,2019-05-11 16:18:17
26.20,997.00,129.85,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,130.11,2019-05-11 16:18:17
26.20,997.00,130.02,2019-05-11 16:18:17
26.20,997.00,130.02,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,129.85,2019-05-11 16:18:17
26.20,997.00,129.35,2019-05-11 16:18:17
26.20,997.00,129.60,2019-05-11 16:18:17
26.20,997.00,129.77,2019-05-11 16:18:17
26.20,997.00,130.28,2019-05-11 16:18:18
26.20,997.00,129.60,2019-05-11 16:18:18
26.20,997.00,129.52,2019-05-11 16:18:18
26.20,997.00,130.02,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,130.02,2019-05-11 16:18:18
26.20,997.00,130.02,2019-05-11 16:18:18
26.20,997.00,130.11,2019-05-11 16:18:18
26.20,997.00,129.77,2019-05-11 16:18:18
26.20,997.00,129.35,2019-05-11 16:18:18
26.20,997.00,129.77,2019-05-11 16:18:18
26.20,997.00,130.02,2019-05-11 16:18:18
26.20,997.00,129.77,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,129.35,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,130.28,2019-05-11 16:18:18
26.20,997.00,129.85,2019-05-11 16:18:18
26.20,997.00,130.11,2019-05-11 16:18:18
26.20,997.00,129.35,2019-05-11 16:18:18
26.20,997.00,130.87,2019-05-11 16:18:18
26.20,997.00,130.53,2019-05-11 16:18:18
26.20,997.00,130.11,2019-05-11 16:18:18
26.20,997.00,130.53,2019-05-11 16:18:19
26.20,997.00,129.85,2019-05-11 16:18:19
26.20,997.00,129.77,2019-05-11 16:18:19
26.20,997.00,130.28,2019-05-11 16:18:19
26.20,997.00,130.02,2019-05-11 16:18:19
26.20,997.00,130.11,2019-05-11 16:18:19
26.20,997.00,129.77,2019-05-11 16:18:19
26.20,997.00,129.60,2019-05-11 16:18:19
26.20,997.00,129.60,2019-05-11 16:18:19
26.20,997.00,130.02,2019-05-11 16:18:19
26.20,997.00,129.35,2019-05-11 16:18:19
26.20,997.00,129.85,2019-05-11 16:18:19
26.20,997.00,129.85,2019-05-11 16:18:19
26.20,997.00,130.36,2019-05-11 16:18:19
26.10,997.00,130.02,2019-05-11 16:18:19
26.20,997.00,129.77,2019-05-11 16:18:19
26.20,997.00,129.77,2019-05-11 16:18:19
26.20,997.00,129.85,2019-05-11 16:18:19
26.10,997.00,129.35,2019-05-11 16:18:19
26.20,997.00,130.11,2019-05-11 16:18:19
26.20,997.00,130.02,2019-05-11 16:18:19
26.20,997.00,130.53,2019-05-11 16:18:19
26.20,997.00,129.85,2019-05-11 16:18:19
26.20,997.00,130.28,2019-05-11 16:18:19
26.10,997.00,129.85,2019-05-11 16:18:19
26.10,997.00,129.77,2019-05-11 16:18:20
26.10,997.00,130.02,2019-05-11 16:18:20
26.10,997.00,129.85,2019-05-11 16:18:20
26.10,997.00,130.36,2019-05-11 16:18:20
26.10,997.00,130.28,2019-05-11 16:18:20
26.10,997.00,130.02,2019-05-11 16:18:20
26.10,997.00,129.60,2019-05-11 16:18:20
26.10,997.00,130.28,2019-05-11 16:18:20
26.10,997.00,130.28,2019-05-11 16:18:20
26.10,997.00,129.35,2019-05-11 16:18:20
26.10,997.00,129.85,2019-05-11 16:18:20
26.10,997.00,129.52,2019-05-11 16:18:20
