25.30,997.00,130.87,2019-05-11 16:22:38.806909
25.30,997.00,130.95,2019-05-11 16:22:39.049394
25.30,997.00,130.70,2019-05-11 16:22:39.288624
25.30,997.00,130.44,2019-05-11 16:22:39.527865
25.30,997.00,130.87,2019-05-11 16:22:39.774712
25.30,997.00,130.95,2019-05-11 16:22:40.015234
25.30,997.00,130.61,2019-05-11 16:22:40.255970
25.30,997.00,130.95,2019-05-11 16:22:40.496089
25.30,997.00,130.87,2019-05-11 16:22:40.736046
25.30,997.00,131.20,2019-05-11 16:22:40.976114
25.30,997.00,130.95,2019-05-11 16:22:41.217169
25.30,997.00,130.70,2019-05-11 16:22:41.456604
25.30,997.00,130.70,2019-05-11 16:22:41.696151
25.30,997.00,130.87,2019-05-11 16:22:41.935077
25.30,997.00,130.36,2019-05-11 16:22:42.175221
25.30,997.00,131.20,2019-05-11 16:22:42.414337
25.30,997.00,130.70,2019-05-11 16:22:42.653297
25.30,997.00,130.61,2019-05-11 16:22:42.892541
25.30,997.00,130.61,2019-05-11 16:22:43.132805
25.30,997.00,130.44,2019-05-11 16:22:43.372580
25.30,997.00,131.46,2019-05-11 16:22:43.612957
25.30,997.00,130.95,2019-05-11 16:22:43.852783
25.30,997.00,130.87,2019-05-11 16:22:44.094655
25.30,997.00,130.87,2019-05-11 16:22:44.333895
25.30,997.00,130.95,2019-05-11 16:22:44.575910
25.30,997.00,130.95,2019-05-11 16:22:44.815038
25.30,997.00,130.61,2019-05-11 16:22:45.054795
25.30,997.00,130.36,2019-05-11 16:22:45.294593
25.30,997.00,130.61,2019-05-11 16:22:45.534489
25.30,997.00,130.87,2019-05-11 16:22:45.774286
25.30,997.00,130.87,2019-05-11 16:22:46.014036
25.30,997.00,130.87,2019-05-11 16:22:46.253796
